id,complaint,category,language
82db1273-291d-4a10-abb4-2455ff1446e6,"Jamshedpur mein naya meter connection apply kiya tha, abhi tak nahi laga. Koi dhyan de.",energy,Hinglish
8ff81891-9354-4aad-9ff9-f8ee832aaefd,Factories in Dhanbad are releasing toxic smoke at night.,environment,English
8c979143-edaf-44cb-866c-cda0f8898ced,No ultrasound machine available in the Dhanbad district hospital. Fix it asap.,healthcare,English
051fa4be-c6d4-4f00-9f60-9b272cdcc4ae,Palamu ke government office mein disabled logo ke liye lift nahi hai. Koi dhyan de.,accessibility,Hinglish
25602db6-073f-46e0-801a-9341c7e08b5f,Gumla panchayat mein MNREGA ka payment ruka hua hai. Fix it asap.,public_admin,Hinglish
b5bf665f-f730-4137-b3fd-47b1ed0ba27c,"Bokaro में मलेरिया तेजी से फैल रहा है, कोई रोकथाम नहीं है।",healthcare,Hindi
d90ca68e-17e4-42b7-8942-9dbcad5885f8,Street lights in Jamshedpur sector 4 are not working. Kripya dhyan de.,energy,English
12a4587e-4d9d-4f97-8243-26b4899cd6f3,हमारे मोहल्ले Giridih में पानी का प्रेशर बहुत कम है। Kripya dhyan de.,water,Hindi
3b4b0686-abef-4486-a371-119ccf5d63c4,The primary health center in Palamu has no doctors on night duty. Kripya dhyan de.,healthcare,English
9fab5535-ea4c-4797-9436-0be9544ebea4,Maternity ward in Palamu is in unhygienic conditions. Please help.,healthcare,English
d6460b5b-5528-4616-827c-949a73341b75,Ranchi ke river mein chemicals dump kiye ja rahe hain.,environment,Hinglish
86b3deb8-0bdd-4e4c-8a1f-740be2c07d17,Giridih block office mein caste certificate banane mein bahut time lag raha hai. Kripya dhyan de.,public_admin,Hinglish
9ea4694b-2713-4eff-9055-336b55c78f3e,The local primary school in Ranchi has no roof and leaks during rain. Urgent issue.,education,English
d5b7fc6f-7561-4388-a4b5-4e46983d7233,The main road in Ranchi is full of potholes causing accidents. Urgent issue.,urban_development,English
32473539-cd8f-4d5b-a340-fa575c99f56e,Jamshedpur ke river mein chemicals dump kiye ja rahe hain. Please help.,environment,Hinglish
eec4f6aa-466b-4890-9895-3816aa2cdb43,Minimum Support Price is not being offered at the Ranchi mandi. Please help.,agriculture,English
2cd9f2ee-d04b-4ec7-8473-ca085e0a1043,Need better citizen facilitation center in Jamshedpur. Koi dhyan de.,public_admin,English
d8d1d501-eba2-4649-ac20-70dc68181eca,"विद्यालय का भवन बहुत जर्जर हालत में है Gumla में, कभी भी गिर सकता है। Urgent issue.",education,Hindi
d98177b2-4509-4214-88fe-68387f126e49,हमारे Dhanbad के स्कूल में पीने का पानी नहीं है। Koi dhyan de.,education,Hindi
de66fb76-684b-4bf0-8f1f-efbe77372f8a,Jamshedpur panchayat mein MNREGA ka payment ruka hua hai. Koi dhyan de.,public_admin,Hinglish
190c28c0-732e-4b29-a05c-e3889daa2c1d,Frequent power cuts in Gumla are affecting student studies. Kripya dhyan de.,energy,English
f2dab5aa-4fa5-491c-8719-1fa74d8a3148,Gumla hospital mein wheelchair available nahi hai. Urgent issue.,accessibility,Hinglish
1c5e6078-be86-47f5-98c8-b1633254d263,Plastic kachra Dhanbad ke park mein jala rahe hain. Urgent issue.,environment,Hinglish
c10b44b4-2328-4114-bb74-1c5b753b66e1,Bokaro ke river mein chemicals dump kiye ja rahe hain. Fix it asap.,environment,Hinglish
28814f1a-899c-4304-8179-4ad6109e1e84,Hazaribagh में कुटीर उद्योग लगाने के लिए कोई सरकारी सहायता नहीं मिल रही है।,rural_livelihoods,Hindi
e5f16c62-4263-4b6d-adfa-0d13a7bacdfa,Frequent power cuts in Jamshedpur are affecting student studies. Koi dhyan de.,energy,English
0b76650f-96fc-47a6-9001-d26fa800abde,Need public toilets in the busy market area of Jamshedpur. Fix it asap.,urban_development,English
5dcff445-8103-4f59-8a52-ed334cf3cd3a,Low voltage issue in Giridih is damaging water pumps. Kripya dhyan de.,energy,English
66e7d54b-1985-4e37-b377-dfe863d1c76f,Public buses in Bokaro are not accessible for differently-abled citizens. Kripya dhyan de.,accessibility,English
5f804b3b-e381-47cd-bbf2-16bd6f014693,Fasal bima yojana ka paisa Ramgarh ke kisano ko nahi mila. Urgent issue.,agriculture,Hinglish
c4e384ad-02e5-455b-a0b9-b7460e84667f,"Dhanbad में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है। Kripya dhyan de.",environment,Hindi
5c4ef827-5a7d-4bcc-92da-b93a0d4d626c,Palamu panchayat mein MNREGA ka payment ruka hua hai. Please help.,public_admin,Hinglish
8ddd6d04-f7b3-4347-a1af-ccedfc8a0832,Dhanbad mein handpump pichle 2 mahine se kharab hai.,water,Hinglish
8dac8245-b8d2-43af-8e02-714e40774bbb,बच्चों को Giridih में मिड-डे मील सही से नहीं मिल रहा है।,education,Hindi
aa5b0943-5793-40d2-9b34-14efea9e17b5,No drinking water supply in Ramgarh for the last 5 days. Urgent issue.,water,English
412ecef3-398d-48e3-8efb-eceb93d62abc,Online portal for Hazaribagh property tax is continuously crashing. Urgent issue.,public_admin,English
198df7b2-d238-43cf-81bf-5fcaaff41054,Deoghar में राशन कार्ड में नाम जुड़वाने के लिए पैसे मांगे जा रहे हैं। Koi dhyan de.,public_admin,Hindi
cea9cfa8-0b74-4f48-9069-704faecea7f0,Solar panels installed in Ranchi government building are defective.,energy,English
d74591ff-6c1b-4f38-b202-1e08f51951c0,हमारे गांव Ramgarh में अभी तक बिजली के खंभे नहीं लगे हैं। Kripya dhyan de.,energy,Hindi
fb51a6b3-1c9f-4df9-8524-abf3e38b297b,"Gumla में मलेरिया तेजी से फैल रहा है, कोई रोकथाम नहीं है। Koi dhyan de.",healthcare,Hindi
d95fa9ad-a197-4690-afb7-59a774f11d2b,Palamu के सरकारी बाबू बिना घूस के कोई फाइल पास नहीं करते। Koi dhyan de.,public_admin,Hindi
cc0fff83-a996-47f9-a67e-8451f11ed17b,Dhanbad में कुटीर उद्योग लगाने के लिए कोई सरकारी सहायता नहीं मिल रही है। Urgent issue.,rural_livelihoods,Hindi
27475d5d-aa81-4534-bdd2-e5e21858c878,स्मार्ट सिटी प्रोजेक्ट के तहत Jamshedpur में कोई काम नहीं हुआ। Koi dhyan de.,urban_development,Hindi
7424e64d-2d02-460c-ba76-13bca2e66ef7,Bokaro ke government office mein disabled logo ke liye lift nahi hai. Koi dhyan de.,accessibility,Hinglish
18dd66b3-1b8b-4936-8867-41b106edd296,High voltage ke karan Palamu mein logo ke TV jal gaye. Urgent issue.,energy,Hinglish
886e4458-14d0-4609-a06b-6a8bc36a1312,Hazaribagh में मूक-बधिर बच्चों के लिए विशेष स्कूल नहीं है। Urgent issue.,accessibility,Hindi
e7ef5d70-782b-4dc9-9362-2c72146737cb,No scholarships have been disbursed in Bokaro this year.,education,English
347e077b-7e5c-4d39-b067-f4ed5461dd2d,हमारे मोहल्ले Gumla में पानी का प्रेशर बहुत कम है।,water,Hindi
a1bc511d-1f6e-47da-aa59-52b21d3999ae,"विद्यालय का भवन बहुत जर्जर हालत में है Hazaribagh में, कभी भी गिर सकता है। Please help.",education,Hindi
f98341ae-0d80-443a-816f-a6a76648402e,Maternity ward in Hazaribagh is in unhygienic conditions. Urgent issue.,healthcare,English
3d53a511-f847-4a27-b858-a108d33c5c7e,Crops in Ranchi are dying due to lack of irrigation canals. Kripya dhyan de.,agriculture,English
cd697fb2-fafc-48a1-a984-18f82ff3a5b9,Giridih mein MNREGA ke tahat 100 din ka kaam nahi mil raha. Fix it asap.,rural_livelihoods,Hinglish
2cbc6874-fdd1-4e25-872a-e8cafcfd3bb9,Garbage collection truck does not visit Gumla regularly. Kripya dhyan de.,urban_development,English
0201cdd0-a5ee-4677-b050-f73f1124e7fd,High voltage ke karan Ramgarh mein logo ke TV jal gaye. Please help.,energy,Hinglish
b2634363-57df-4ca3-8b27-8bf0d9ecb949,Ayushman card Ranchi ke private hospital mein accept nahi kar rahe. Urgent issue.,healthcare,Hinglish
8bd280c0-02b3-4760-9e02-c69d567218d1,Blind tactile paths are broken on Gumla footpaths. Urgent issue.,accessibility,English
7e73d1d6-5964-4b93-9f8b-cf5c8eac32d4,Palamu में मुर्गी पालन के लिए सब्सिडी का पैसा नहीं आया।,rural_livelihoods,Hindi
b9de494d-a2b3-4021-93c4-339937517e1f,Need better citizen facilitation center in Hazaribagh.,public_admin,English
5b0728ed-5538-4900-a8de-0ca729607871,Jamshedpur के बस स्टैंड पर विकलांगों के लिए कोई सुविधा नहीं है।,accessibility,Hindi
1479a5f0-8edf-4588-bea3-cbd7b0641415,Jamshedpur mein transformer jal gaya hai 3 din pehle. Kripya dhyan de.,energy,Hinglish
eb5a399e-d26c-48b2-a9af-b4f2c1829579,Need immediate dengue fogging in Hazaribagh as cases are rising.,healthcare,English
c166e811-f59d-4b5b-8a5d-a225b1ee2d97,Jamshedpur तहसील कार्यालय में अधिकारी समय पर नहीं आते। Fix it asap.,public_admin,Hindi
5c0c3607-9e69-4e79-b590-cfdb6888c0dc,Dhanbad ke hospital mein dawaiyan available nahi hain. Koi dhyan de.,healthcare,Hinglish
47d16a90-eec1-49be-9fdc-d5eda7ddeaf6,बिजली विभाग वाले Ramgarh में लाइन ठीक करने नहीं आ रहे। Koi dhyan de.,energy,Hindi
b1679af6-5e3a-4d41-b423-ce7a177f0db2,"Deoghar के पास के जंगल में आग लग गई है, तुरंत बुझाएं। Fix it asap.",environment,Hindi
f00bc81b-d503-4d13-a393-bf13f7b996c6,Dhanbad ke hospital mein dawaiyan available nahi hain. Koi dhyan de.,healthcare,Hinglish
08e8cc77-4ef2-4ace-b91f-c5fd7cae15c4,Need soil testing lab in Giridih for better crop yield. Please help.,agriculture,English
0369978c-c7b6-4a1c-acd7-d675d6bcb53e,Maternity ward in Hazaribagh is in unhygienic conditions.,healthcare,English
755d45f4-86f1-47f4-87de-0ace02782385,Giridih ke gaon mein artisans ko unka saman bechne ka market nahi hai. Kripya dhyan de.,rural_livelihoods,Hinglish
4d7a80f8-77d6-439d-8db3-13a2e908e282,No drinking water supply in Dhanbad for the last 5 days.,water,English
33380ccc-f987-4e8e-86bd-48702e91c55d,Ranchi mein MNREGA ke tahat 100 din ka kaam nahi mil raha. Koi dhyan de.,rural_livelihoods,Hinglish
8b4666b2-e744-4621-b499-582e0139bd47,"Jamshedpur mein drainage system block hai, sadak par pani bhara hai. Koi dhyan de.",urban_development,Hinglish
70f62f59-c545-48cb-89ee-4812d0ab1b5a,Palamu block office mein caste certificate banane mein bahut time lag raha hai. Koi dhyan de.,public_admin,Hinglish
f5831d8b-53ae-4660-947b-10c9f0f1328d,आवारा पशु Jamshedpur में हमारी सारी फसल चर गए हैं। Please help.,agriculture,Hindi
df3552cb-d120-4379-972a-ab928d605686,Frequent power cuts in Giridih are affecting student studies.,energy,English
94865504-237e-447f-b5cd-d4f943628323,आवारा पशु Deoghar में हमारी सारी फसल चर गए हैं। Koi dhyan de.,agriculture,Hindi
e51b3c97-d20a-4b16-b926-e2ec78af559d,"Ramgarh में मलेरिया तेजी से फैल रहा है, कोई रोकथाम नहीं है। Koi dhyan de.",healthcare,Hindi
54e62128-b4dd-4447-8d92-dd320e10e244,"Exam paper leak ho gaya hai Gumla mein, exams cancel hone chahiye. Koi dhyan de.",education,Hinglish
4d75014e-2fdc-4415-9206-fbd9dc4d8ee4,Bokaro में जल जीवन मिशन का काम अधूरा पड़ा है।,water,Hindi
342a44a6-2ab7-416c-9506-ac15878702f0,"Bokaro में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है। Urgent issue.",environment,Hindi
c35d0109-af55-4f6d-bc11-14853c05a0ad,Divyang pension Ranchi mein time par nahi mil rahi hai. Fix it asap.,accessibility,Hinglish
beca34aa-0d0b-42d5-bfe0-ba9f068fc5cf,Bribery is rampant in the Gumla RTO office for driving licenses. Please help.,public_admin,English
445cd27c-92bf-4258-878c-e4a6868f6892,Bokaro ke river mein chemicals dump kiye ja rahe hain.,environment,Hinglish
b98a077b-fb1c-4332-b724-8283c9c26d6e,Bribery is rampant in the Hazaribagh RTO office for driving licenses. Urgent issue.,public_admin,English
e07cb490-875a-4da1-87a9-3baaa35fb58b,Divyang pension Bokaro mein time par nahi mil rahi hai. Urgent issue.,accessibility,Hinglish
393b89c4-0d3c-40a1-b37d-875c902dbfa0,Need audio signals at Ramgarh traffic lights for visually impaired. Koi dhyan de.,accessibility,English
e793e4d6-8372-424a-806e-f69bd9880d64,आवारा पशु Ranchi में हमारी सारी फसल चर गए हैं। Kripya dhyan de.,agriculture,Hindi
0243174e-cb0a-4815-9c91-ccd1f75d00ff,Bokaro panchayat mein MNREGA ka payment ruka hua hai. Please help.,public_admin,Hinglish
645b13c7-533e-414f-b28d-836ba8cc0e3a,High voltage ke karan Giridih mein logo ke TV jal gaye. Fix it asap.,energy,Hinglish
17fc1cc2-a243-4fec-9512-6e1a5b8396ac,Bokaro के अस्पताल में एंबुलेंस की सुविधा नहीं है। Urgent issue.,healthcare,Hindi
5014a394-07fd-477a-b618-8c28091c9aa5,Need immediate dengue fogging in Gumla as cases are rising. Fix it asap.,healthcare,English
352aefa6-c9cc-494b-ab7f-56528eb18824,Self-help groups in Hazaribagh are not receiving government funding. Kripya dhyan de.,rural_livelihoods,English
92b3d71d-4cb8-4ff8-8eb3-a28a6f1a97ff,Blind tactile paths are broken on Ranchi footpaths. Kripya dhyan de.,accessibility,English
9f9814bb-3029-4b21-9264-37b4c9c8e755,The main road in Bokaro is full of potholes causing accidents. Fix it asap.,urban_development,English
f12c1004-1686-453f-9c84-ae21b3f987ee,Palamu के अस्पताल में एंबुलेंस की सुविधा नहीं है। Kripya dhyan de.,healthcare,Hindi
6e860b01-6523-4039-8021-b41421f902ab,Women weavers in Ramgarh need micro-loans for purchasing looms. Koi dhyan de.,rural_livelihoods,English
6cdc9f56-6477-4865-a6aa-211f9840fd7b,"Giridih में कोल्ड स्टोरेज की सुविधा नहीं চরম है, सब्जियां खराब हो रही हैं। Please help.",agriculture,Hindi
f3e5b00a-6195-42c5-b63f-135f63f81f7b,Jamshedpur panchayat mein MNREGA ka payment ruka hua hai. Please help.,public_admin,Hinglish
b866fe4a-123b-4286-a882-04f01803e834,Crops in Palamu are dying due to lack of irrigation canals. Koi dhyan de.,agriculture,English
fd492e35-aa6d-4e32-8e78-275664fd6ddf,Construction of the Gumla flyover has been stalled for 2 years.,urban_development,English
5afeaa7f-0547-47c2-b5ea-7b0c57c01191,"Ranchi mein naya meter connection apply kiya tha, abhi tak nahi laga. Koi dhyan de.",energy,Hinglish
9bd2c927-03a1-4d67-8e8c-e3d34da05c00,No drinking water supply in Giridih for the last 5 days. Please help.,water,English
1b38cc4c-fe6e-4755-832c-b2627753b4f6,बच्चों को Bokaro में मिड-डे मील सही से नहीं मिल रहा है। Fix it asap.,education,Hindi
923515c6-1a26-4e56-b0ed-43b3d378cfd3,Jamshedpur mein naya borewell khudwane ki jarurat hai. Kripya dhyan de.,water,Hinglish
d2ed279a-3d3f-46c4-aa6d-10211a991020,हमारे Gumla के स्कूल में पीने का पानी नहीं है। Kripya dhyan de.,education,Hindi
9290b2bc-798c-4d64-9f46-96ea9e78a919,Dhanbad park mein jhule tute hue hain aur kachra hai. Please help.,urban_development,Hinglish
24a16e89-4612-4534-a7f2-1c19403ab108,बच्चों को Hazaribagh में मिड-डे मील सही से नहीं मिल रहा है। Urgent issue.,education,Hindi
d1f34107-e16c-4064-a852-f7731239b8ce,Need proper waste segregation systems in Bokaro.,environment,English
04aa2520-1f9f-4aff-918a-6965fb5e7d7c,Crops in Dhanbad are dying due to lack of irrigation canals. Kripya dhyan de.,agriculture,English
154d8bb5-7319-4744-866e-4116ce629700,Bribery is rampant in the Deoghar RTO office for driving licenses. Fix it asap.,public_admin,English
23a95a0d-c7c5-4cd5-845b-1259c064c61c,The local primary school in Palamu has no roof and leaks during rain. Koi dhyan de.,education,English
922f98c7-9974-4a00-9545-a7f5842960de,Online portal for Palamu property tax is continuously crashing. Please help.,public_admin,English
fd6ccf15-9fb7-493a-9b43-20098064869c,Deoghar के सरकारी बाबू बिना घूस के कोई फाइल पास नहीं करते। Please help.,public_admin,Hindi
f40a0b87-60ca-4ffc-a4fa-a4cc96880975,Tractor subsidy ka form reject ho gaya Bokaro office se.,agriculture,Hinglish
652d410f-aa86-4ca6-b148-b5bc57b4574c,Ayushman card Bokaro ke private hospital mein accept nahi kar rahe.,healthcare,Hinglish
1b11e4fb-73ab-4980-80a8-bf41306e63ec,Fluoride contamination in Gumla groundwater is causing health issues. Please help.,water,English
0650b514-a779-4e7c-a15f-6a5a1de7461b,Hazaribagh तहसील कार्यालय में अधिकारी समय पर नहीं आते। Fix it asap.,public_admin,Hindi
45b1e872-249f-4982-a38f-8ba87ed02459,"Pipeline is leaking near the main road in Ranchi, wasting water. Urgent issue.",water,English
72a8b587-8367-41a2-93ad-b1a2b3097262,Frequent power cuts in Ramgarh are affecting student studies. Please help.,energy,English
4fb65328-f518-4bf7-8530-30bf0935011b,"Giridih में सीवर लाइन का ढक्कन खुला है, खतरा है। Please help.",urban_development,Hindi
7db3e5e4-af12-40cf-a0fd-c5ad7bd3fa27,हमारे मोहल्ले Ranchi में पानी का प्रेशर बहुत कम है। Urgent issue.,water,Hindi
8dd3b6ed-f59d-4e6e-904c-5870a8c1d749,"Dhanbad में कोल्ड स्टोरेज की सुविधा नहीं চরম है, सब्जियां खराब हो रही हैं। Urgent issue.",agriculture,Hindi
f790c767-a1d2-4e4b-b83b-6fdd34bc738e,The local pond in Gumla is completely dried up. Koi dhyan de.,water,English
2aa7b6fe-617b-4d20-a5e5-d60a0fbaa681,Deoghar mein handpump pichle 2 mahine se kharab hai. Please help.,water,Hinglish
a369693a-1460-444e-b204-205147e251b7,Construction of the Bokaro flyover has been stalled for 2 years. Please help.,urban_development,English
fcf26e38-3514-4596-90e1-b721e259573c,Need better citizen facilitation center in Hazaribagh.,public_admin,English
b3efb9c4-7505-4cae-8ff6-8419e769ce1d,Skill development center in Bokaro has been closed down. Kripya dhyan de.,rural_livelihoods,English
4a7cc2ff-f342-4c31-9498-2a8926fcd6f6,आवारा पशु Giridih में हमारी सारी फसल चर गए हैं। Urgent issue.,agriculture,Hindi
de02f8dc-0914-47ad-bb4b-50ddb9a8dcc0,हमारे Ranchi के स्कूल में पीने का पानी नहीं है। Please help.,education,Hindi
f76812d7-02aa-44d6-8461-3be2257d25bf,Jamshedpur ke gaon mein artisans ko unka saman bechne ka market nahi hai. Kripya dhyan de.,rural_livelihoods,Hinglish
4b5b0aaa-bb1e-4680-9ab4-1014c2cafdc9,"Dhanbad में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है। Please help.",environment,Hindi
43d81df6-2c66-4652-a529-7a4f0e4b981e,Palamu mein naya borewell khudwane ki jarurat hai. Urgent issue.,water,Hinglish
6c972dc1-8f5e-4ffa-9932-e436b59ace19,Tractor subsidy ka form reject ho gaya Hazaribagh office se. Urgent issue.,agriculture,Hinglish
02c32a37-f47c-45a8-b895-cb2e3017b321,Solar panels installed in Bokaro government building are defective.,energy,English
faff2a16-ef62-433d-aa64-fd8803270b54,Ramgarh में जल जीवन मिशन का काम अधूरा पड़ा है। Kripya dhyan de.,water,Hindi
5b10fbe1-10e9-49a9-9157-3d1272b76b5c,Public buses in Ranchi are not accessible for differently-abled citizens. Urgent issue.,accessibility,English
d5e38848-2449-4f74-97c5-05a9fbd6f59f,आवारा पशु Deoghar में हमारी सारी फसल चर गए हैं।,agriculture,Hindi
9d5a8afb-56ab-4769-b5a8-9e01c09f26e9,No wheelchair ramp available at the Jamshedpur railway station. Urgent issue.,accessibility,English
f01761f4-6cd6-4217-9a24-5d586db25510,Garbage collection truck does not visit Ranchi regularly.,urban_development,English
ab1754df-9dd9-4616-94ba-93e255df0e95,Factories in Jamshedpur are releasing toxic smoke at night. Kripya dhyan de.,environment,English
c461d825-179c-43be-a41d-d3771369b2e0,Skill development center in Gumla has been closed down. Please help.,rural_livelihoods,English
87c7a1fe-ecf2-4cde-973a-a16221b5e402,Need better library facilities in our government college at Palamu. Koi dhyan de.,education,English
02e4b156-f07c-4999-98eb-a9428ba42a2b,Palamu block office mein caste certificate banane mein bahut time lag raha hai. Urgent issue.,public_admin,Hinglish
5ee2d622-3ad8-4df0-8a6f-5b11674e61ca,Unseasonal rains have destroyed wheat crops in Jamshedpur. Urgent issue.,agriculture,English
6cb2b97e-7cab-4b52-a23d-38658a8cd5ca,Jamshedpur mein handpump pichle 2 mahine se kharab hai. Urgent issue.,water,Hinglish
7be59411-48eb-4631-9629-278f7336247c,Deoghar में जल जीवन मिशन का काम अधूरा पड़ा है। Kripya dhyan de.,water,Hindi
89d7642c-f455-4ba5-aa37-81c46092def6,Covid vaccination center Hazaribagh mein band pada hai. Fix it asap.,healthcare,Hinglish
c67ad777-0026-479b-8aac-f121b398edad,The local pond in Jamshedpur is completely dried up. Fix it asap.,water,English
d6c0f286-7d8d-4a68-b563-1ced03b72604,The main road in Giridih is full of potholes causing accidents. Koi dhyan de.,urban_development,English
28ef91e4-25b0-480a-8c80-3472faccf081,Tractor subsidy ka form reject ho gaya Ranchi office se. Fix it asap.,agriculture,Hinglish
7a9c7d6f-fe0b-4a64-8382-92f62786400e,Water tanker Giridih mein nahi aa raha hai. Kripya dhyan de.,water,Hinglish
8049a211-7a91-4ac2-89ab-279e79940279,"Ramgarh mein drainage system block hai, sadak par pani bhara hai. Urgent issue.",urban_development,Hinglish
900c059c-d584-4a04-8598-5691448e1337,Bokaro mein naya borewell khudwane ki jarurat hai.,water,Hinglish
3abfcf86-623b-4d97-b58c-4e58c3dde549,Need modern dairy farming training programs in Hazaribagh. Please help.,rural_livelihoods,English
0a64d128-50d5-47c8-9166-267d91bf0765,The primary health center in Dhanbad has no doctors on night duty. Please help.,healthcare,English
bfcb0bfb-e71d-4bd8-a261-a3df57e78679,Need better library facilities in our government college at Bokaro. Fix it asap.,education,English
4dfffa17-d59f-413f-9cf8-2e5869497bc3,हमारे गांव Bokaro में अभी तक बिजली के खंभे नहीं लगे हैं। Urgent issue.,energy,Hindi
41cadbdd-b692-4d0a-95a8-e1d2f26fb024,Ramgarh School mein teacher nahi aate hain pichle ek mahine se. Koi dhyan de.,education,Hinglish
6f4028ce-60e1-42c8-976e-8db67bd80be8,Hazaribagh mein parking ki suvidha nahi hone se traffic jam hota hai. Please help.,urban_development,Hinglish
921a7705-405a-462b-8139-623e87894ac4,Need proper waste segregation systems in Hazaribagh. Koi dhyan de.,environment,English
dd27df83-38e2-48e6-bdc5-f74424f90b94,Ramgarh में मूक-बधिर बच्चों के लिए विशेष स्कूल नहीं है। Kripya dhyan de.,accessibility,Hindi
e3a9e608-d0ae-40dd-b6d3-e91a02d7bfd9,Ranchi तहसील कार्यालय में अधिकारी समय पर नहीं आते। Fix it asap.,public_admin,Hindi
4a4c1f7b-1e24-49a5-b983-5f17fb3ad54c,Solar panels installed in Jamshedpur government building are defective. Koi dhyan de.,energy,English
390e1ca5-9a83-4c8d-a1cf-2b7a440d471f,Maternity ward in Ramgarh is in unhygienic conditions. Kripya dhyan de.,healthcare,English
ef8641f4-89ef-4b1f-b86a-88513c64ec43,Low voltage issue in Gumla is damaging water pumps. Please help.,energy,English
35c22fa7-3424-4bc0-ba96-86e7c186d658,पहाड़ों पर Dhanbad में अवैध खनन हो रहा है।,environment,Hindi
f7679c19-c4fb-4584-aeb2-3b1ad9fb5ea8,Need better citizen facilitation center in Giridih. Urgent issue.,public_admin,English
b9d18a04-784e-495b-ae34-531cfbc06267,Hazaribagh की पानी की टंकी में गंदगी है और पानी बदबूदार आ रहा है। Please help.,water,Hindi
b7bc7f1c-41f9-4e11-ada1-ff9c130720ba,Construction of the Gumla flyover has been stalled for 2 years. Fix it asap.,urban_development,English
12628576-7599-4e35-b72d-2b9f730c2221,Bribery is rampant in the Palamu RTO office for driving licenses.,public_admin,English
642aa3e1-254f-4a65-9a9b-425123158cc0,No ultrasound machine available in the Ranchi district hospital.,healthcare,English
ea57b44c-f49f-417f-8c0d-b7da6ef8252d,Construction of the Giridih flyover has been stalled for 2 years. Urgent issue.,urban_development,English
2656e8cf-61ec-4aa5-85f9-7d8a516855e1,High voltage ke karan Hazaribagh mein logo ke TV jal gaye. Koi dhyan de.,energy,Hinglish
487fbbf0-ef35-4cd6-aed9-d9e3eb9e4f86,Need public toilets in the busy market area of Palamu. Please help.,urban_development,English
195e61f2-fdb2-4df4-823f-8546c7cd69b2,Fasal bima yojana ka paisa Dhanbad ke kisano ko nahi mila. Koi dhyan de.,agriculture,Hinglish
13c4ec9d-dc9d-4ae5-be8b-b76708b8d674,Hazaribagh mein MNREGA ke tahat 100 din ka kaam nahi mil raha. Please help.,rural_livelihoods,Hinglish
fb30e31a-bd1d-4a18-b2bd-a5d369c79e0a,Giridih School mein teacher nahi aate hain pichle ek mahine se. Koi dhyan de.,education,Hinglish
6611d0a8-1ba3-4fd6-a21b-577077be8fcc,No drinking water supply in Ranchi for the last 5 days. Urgent issue.,water,English
935242c8-7131-423a-8a50-39889ebcee73,Deoghar में राशन कार्ड में नाम जुड़वाने के लिए पैसे मांगे जा रहे हैं। Urgent issue.,public_admin,Hindi
32ab2070-82b8-45da-8113-9bed11b8a944,विकलांग प्रमाण पत्र बनवाने में Bokaro में बहुत दिक्कत आ रही है। Kripya dhyan de.,accessibility,Hindi
88afca90-584b-407a-8eca-34712033220e,Hazaribagh की पानी की टंकी में गंदगी है और पानी बदबूदार आ रहा है। Please help.,water,Hindi
a54984b1-66a6-4770-9e26-590b7335c221,Need proper waste segregation systems in Ramgarh. Please help.,environment,English
173d26e6-c6fa-40c9-a239-69d83ed2a095,Garbage collection truck does not visit Deoghar regularly.,urban_development,English
a7f1881f-f61f-4be9-9918-956dce8f343e,"Pipeline is leaking near the main road in Jamshedpur, wasting water. Kripya dhyan de.",water,English
0fb199cf-cb75-4ad4-9e3f-54a509b6575c,Frequent power cuts in Giridih are affecting student studies. Urgent issue.,energy,English
9ec87f76-4f3d-4080-92a0-349bb5e498ec,Covid vaccination center Hazaribagh mein band pada hai. Please help.,healthcare,Hinglish
0d4da1a7-b95d-44e6-95f4-f24c77793a53,Teacher vacancy bahut zyada hai Giridih district mein. Koi dhyan de.,education,Hinglish
45ed45d5-7b36-4c99-af47-36369397af23,Jamshedpur panchayat mein MNREGA ka payment ruka hua hai. Urgent issue.,public_admin,Hinglish
781be612-c329-4b40-9c78-71d7d137d563,The local pond in Jamshedpur is completely dried up. Urgent issue.,water,English
7d5b6375-7eaa-4832-8189-37a1284c4e14,Frequent power cuts in Dhanbad are affecting student studies.,energy,English
fea3ff73-d7d6-463d-af76-79b26c74a465,सरकारी अस्पताल Jamshedpur में डॉक्टर पैसे मांग रहे हैं। Koi dhyan de.,healthcare,Hindi
83a48cbe-19a5-4cbb-a579-9b92eb26dd5b,Dhanbad School mein teacher nahi aate hain pichle ek mahine se.,education,Hinglish
f8460ece-f359-4d9a-ad84-c33b493cec10,Gumla में कुटीर उद्योग लगाने के लिए कोई सरकारी सहायता नहीं मिल रही है।,rural_livelihoods,Hindi
20d265d0-c748-4b50-be8d-9967fe3e8857,Street lights in Ranchi sector 4 are not working.,energy,English
bcbcedf1-d10d-4604-9290-1e7bd3ac0f77,Hazaribagh hospital mein wheelchair available nahi hai. Please help.,accessibility,Hinglish
458d489e-275a-4c36-8438-566b22400a80,"Deoghar में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है।",environment,Hindi
2106a6f6-e48e-45d9-a819-e10cda5ad34f,Jamshedpur mein MNREGA ke tahat 100 din ka kaam nahi mil raha. Urgent issue.,rural_livelihoods,Hinglish
